age,educational-num,race,gender,hours-per-week,income,gender_encoded,income_encoded,race_encoded,marital-status_Divorced,marital-status_Married-AF-spouse,marital-status_Married-civ-spouse,marital-status_Married-spouse-absent,marital-status_Never-married,marital-status_Separated,marital-status_Widowed
19,10,White,Male,14,<=50K,1,0,1,False,False,False,False,True,False,False
47,9,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
25,13,White,Male,60,<=50K,1,0,1,False,False,False,False,True,False,False
72,10,Black,Male,40,<=50K,1,0,0,False,False,True,False,False,False,False
29,7,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
57,9,Black,Male,48,<=50K,1,0,0,False,False,True,False,False,False,False
50,12,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
45,10,White,Male,30,<=50K,1,0,1,False,False,True,False,False,False,False
52,10,White,Male,40,>50K,1,1,1,True,False,False,False,False,False,False
53,14,White,Male,48,>50K,1,1,1,False,False,True,False,False,False,False
36,9,White,Male,48,<=50K,1,0,1,False,False,True,False,False,False,False
75,3,Black,Male,10,<=50K,1,0,0,False,False,False,False,False,False,True
32,9,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
53,14,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
46,11,White,Female,38,<=50K,0,0,1,True,False,False,False,False,False,False
39,12,White,Female,30,<=50K,0,0,1,False,False,False,False,False,True,False
36,9,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
63,13,Black,Female,21,<=50K,0,0,0,False,False,False,False,True,False,False
28,2,White,Male,43,<=50K,1,0,1,False,False,True,False,False,False,False
28,13,White,Male,45,<=50K,1,0,1,False,False,False,False,True,False,False
49,9,White,Female,35,<=50K,0,0,1,False,False,False,False,True,False,False
38,13,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
39,9,White,Male,62,<=50K,1,0,1,False,False,False,False,True,False,False
42,9,Black,Female,40,<=50K,0,0,0,True,False,False,False,False,False,False
40,9,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
45,9,White,Female,10,<=50K,0,0,1,False,False,False,False,False,True,False
29,9,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
24,13,White,Male,45,<=50K,1,0,1,False,False,False,False,True,False,False
30,10,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
44,10,Black,Male,40,<=50K,1,0,0,False,False,True,False,False,False,False
40,9,White,Male,24,<=50K,1,0,1,False,False,True,False,False,False,False
30,9,White,Female,35,<=50K,0,0,1,False,False,False,False,True,False,False
42,14,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
52,11,White,Female,35,<=50K,0,0,1,True,False,False,False,False,False,False
42,10,Black,Male,40,>50K,1,1,0,False,False,True,False,False,False,False
39,10,White,Male,52,>50K,1,1,1,False,False,True,False,False,False,False
43,10,White,Male,45,<=50K,1,0,1,True,False,False,False,False,False,False
62,9,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
83,9,White,Female,20,<=50K,0,0,1,False,False,False,False,False,False,True
39,13,White,Male,55,>50K,1,1,1,False,False,True,False,False,False,False
41,9,White,Female,20,<=50K,0,0,1,False,False,True,False,False,False,False
49,14,White,Female,40,>50K,0,1,1,False,False,True,False,False,False,False
48,7,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
59,12,White,Male,8,<=50K,1,0,1,True,False,False,False,False,False,False
44,13,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
36,5,White,Male,56,<=50K,1,0,1,True,False,False,False,False,False,False
21,9,Black,Female,35,<=50K,0,0,0,False,False,False,False,True,False,False
41,10,White,Female,38,<=50K,0,0,1,False,False,False,False,False,True,False
24,13,White,Female,50,<=50K,0,0,1,False,False,False,False,True,False,False
67,9,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
24,13,White,Male,38,<=50K,1,0,1,False,False,False,False,True,False,False
50,13,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
48,14,White,Male,35,<=50K,1,0,1,True,False,False,False,False,False,False
55,12,Black,Male,20,>50K,1,1,0,False,False,True,False,False,False,False
29,9,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
50,13,White,Female,36,<=50K,0,0,1,True,False,False,False,False,False,False
64,6,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
49,5,Black,Male,37,<=50K,1,0,0,True,False,False,False,False,False,False
20,9,Black,Male,52,<=50K,1,0,0,False,False,False,False,True,False,False
37,13,Asian-Pac-Islander,Male,30,<=50K,1,0,2,False,False,True,False,False,False,False
52,9,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
22,10,White,Male,25,<=50K,1,0,1,False,False,False,False,True,False,False
77,9,White,Female,14,<=50K,0,0,1,False,False,False,False,False,False,True
19,10,White,Male,15,<=50K,1,0,1,False,False,False,False,True,False,False
52,9,White,Male,55,>50K,1,1,1,True,False,False,False,False,False,False
42,13,Asian-Pac-Islander,Female,40,<=50K,0,0,2,False,False,False,True,False,False,False
35,9,White,Female,36,<=50K,0,0,1,False,False,False,False,False,True,False
27,10,White,Female,50,<=50K,0,0,1,False,False,False,False,True,False,False
54,9,Black,Female,38,<=50K,0,0,0,False,False,False,False,True,False,False
37,6,White,Male,35,<=50K,1,0,1,False,False,True,False,False,False,False
28,4,White,Male,30,<=50K,1,0,1,False,False,True,False,False,False,False
63,13,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
19,9,White,Male,42,<=50K,1,0,1,False,False,False,False,True,False,False
28,13,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
44,15,White,Female,40,>50K,0,1,1,False,False,False,False,True,False,False
35,13,Asian-Pac-Islander,Male,50,>50K,1,1,2,False,False,False,False,True,False,False
64,9,White,Female,50,<=50K,0,0,1,True,False,False,False,False,False,False
40,9,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
59,12,White,Female,50,<=50K,0,0,1,True,False,False,False,False,False,False
40,10,White,Female,44,<=50K,0,0,1,False,False,False,False,True,False,False
35,4,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
20,10,White,Female,15,<=50K,0,0,1,False,False,False,False,True,False,False
35,9,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
28,10,White,Male,48,<=50K,1,0,1,False,False,True,False,False,False,False
28,9,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
37,10,White,Male,20,<=50K,1,0,1,False,False,True,False,False,False,False
72,16,White,Male,6,>50K,1,1,1,False,False,True,False,False,False,False
25,12,White,Male,60,<=50K,1,0,1,False,False,False,False,True,False,False
31,11,White,Female,38,<=50K,0,0,1,True,False,False,False,False,False,False
41,9,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
31,6,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
20,10,Black,Male,47,<=50K,1,0,0,False,False,False,False,True,False,False
57,10,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
26,9,White,Female,12,<=50K,0,0,1,True,False,False,False,False,False,False
44,9,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
29,9,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
36,9,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
40,11,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
21,12,Black,Male,35,<=50K,1,0,0,False,False,False,False,True,False,False
21,10,White,Male,70,<=50K,1,0,1,False,False,False,False,True,False,False
34,15,White,Male,48,>50K,1,1,1,False,False,False,False,False,True,False
24,13,White,Female,15,<=50K,0,0,1,False,False,False,False,True,False,False
28,6,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
35,9,White,Male,50,<=50K,1,0,1,False,False,False,False,False,True,False
38,13,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
44,9,Black,Female,40,<=50K,0,0,0,True,False,False,False,False,False,False
39,13,White,Female,40,>50K,0,1,1,False,False,True,False,False,False,False
57,9,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
19,10,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
29,11,White,Male,48,<=50K,1,0,1,False,False,True,False,False,False,False
50,9,White,Female,40,<=50K,0,0,1,False,False,False,False,False,False,True
51,10,White,Male,20,<=50K,1,0,1,False,False,True,False,False,False,False
28,11,Amer-Indian-Eskimo,Male,40,<=50K,1,0,3,True,False,False,False,False,False,False
44,13,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
29,13,Black,Male,40,<=50K,1,0,0,False,False,False,False,True,False,False
31,9,White,Male,45,<=50K,1,0,1,True,False,False,False,False,False,False
27,13,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
34,13,White,Male,45,<=50K,1,0,1,False,False,True,False,False,False,False
50,15,Asian-Pac-Islander,Male,50,>50K,1,1,2,False,False,True,False,False,False,False
27,10,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
31,11,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
46,12,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
39,10,Asian-Pac-Islander,Female,40,<=50K,0,0,2,False,False,False,False,True,False,False
40,13,White,Male,55,>50K,1,1,1,False,False,True,False,False,False,False
28,7,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
58,9,White,Male,50,<=50K,1,0,1,True,False,False,False,False,False,False
36,9,Asian-Pac-Islander,Female,20,<=50K,0,0,2,False,False,True,False,False,False,False
38,7,White,Female,60,<=50K,0,0,1,True,False,False,False,False,False,False
25,9,White,Female,22,<=50K,0,0,1,False,False,False,False,True,False,False
90,7,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
41,10,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
33,9,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
39,9,Black,Female,20,<=50K,0,0,0,False,False,False,False,True,False,False
59,9,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
19,10,White,Male,16,<=50K,1,0,1,False,False,False,False,True,False,False
39,9,White,Male,38,<=50K,1,0,1,False,False,True,False,False,False,False
27,9,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
52,4,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
59,9,White,Female,24,<=50K,0,0,1,True,False,False,False,False,False,False
28,10,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
37,9,White,Female,50,<=50K,0,0,1,True,False,False,False,False,False,False
50,6,White,Male,99,<=50K,1,0,1,False,False,True,False,False,False,False
34,13,White,Male,60,>50K,1,1,1,False,False,True,False,False,False,False
19,7,White,Female,30,<=50K,0,0,1,False,False,False,False,True,False,False
33,9,White,Male,84,<=50K,1,0,1,True,False,False,False,False,False,False
27,14,White,Male,52,<=50K,1,0,1,False,False,False,False,True,False,False
31,14,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
21,6,White,Male,36,<=50K,1,0,1,False,False,True,False,False,False,False
31,9,White,Male,54,<=50K,1,0,1,False,False,True,False,False,False,False
40,14,White,Male,48,>50K,1,1,1,False,False,True,False,False,False,False
47,9,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
34,13,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
57,9,White,Male,78,<=50K,1,0,1,False,False,True,False,False,False,False
51,5,Black,Male,40,<=50K,1,0,0,False,False,True,False,False,False,False
21,10,White,Male,20,<=50K,1,0,1,False,False,False,False,True,False,False
30,10,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
46,10,White,Male,45,<=50K,1,0,1,True,False,False,False,False,False,False
40,13,White,Female,45,<=50K,0,0,1,False,False,False,False,True,False,False
52,1,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
23,13,Asian-Pac-Islander,Male,50,<=50K,1,0,2,False,False,False,False,True,False,False
90,13,White,Female,10,<=50K,0,0,1,False,False,False,False,False,False,True
25,9,White,Female,50,<=50K,0,0,1,False,False,False,False,True,False,False
43,10,White,Male,45,<=50K,1,0,1,True,False,False,False,False,False,False
38,10,Amer-Indian-Eskimo,Female,40,>50K,0,1,3,True,False,False,False,False,False,False
22,11,White,Female,30,<=50K,0,0,1,False,False,False,False,True,False,False
33,13,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
34,10,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
65,11,White,Male,20,<=50K,1,0,1,False,False,True,False,False,False,False
50,9,White,Male,15,<=50K,1,0,1,False,False,False,False,True,False,False
29,13,White,Male,48,<=50K,1,0,1,False,False,False,False,True,False,False
44,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
24,5,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
25,13,White,Male,38,<=50K,1,0,1,False,False,False,False,True,False,False
65,9,White,Male,20,<=50K,1,0,1,False,False,True,False,False,False,False
56,9,Black,Male,45,<=50K,1,0,0,False,False,True,False,False,False,False
39,15,White,Male,60,>50K,1,1,1,False,False,True,False,False,False,False
24,3,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
41,10,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
40,10,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
38,9,White,Female,48,<=50K,0,0,1,True,False,False,False,False,False,False
44,13,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
45,10,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
20,10,White,Female,12,<=50K,0,0,1,False,False,False,False,True,False,False
29,9,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
30,8,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
28,10,White,Female,38,<=50K,0,0,1,False,False,False,False,True,False,False
36,13,White,Female,50,>50K,0,1,1,False,False,True,False,False,False,False
66,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
63,11,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
33,9,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
46,10,White,Female,50,<=50K,0,0,1,True,False,False,False,False,False,False
47,13,White,Male,60,<=50K,1,0,1,False,False,False,False,True,False,False
33,16,White,Male,55,>50K,1,1,1,False,False,True,False,False,False,False
66,4,Black,Male,30,<=50K,1,0,0,False,False,False,False,True,False,False
28,9,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
46,9,White,Female,28,<=50K,0,0,1,True,False,False,False,False,False,False
25,10,Black,Male,45,<=50K,1,0,0,False,False,True,False,False,False,False
31,5,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
22,10,White,Male,20,<=50K,1,0,1,False,False,False,True,False,False,False
52,11,White,Female,20,>50K,0,1,1,False,False,True,False,False,False,False
29,12,White,Female,50,<=50K,0,0,1,False,False,True,False,False,False,False
31,10,White,Male,35,<=50K,1,0,1,False,False,True,False,False,False,False
23,10,Asian-Pac-Islander,Female,35,<=50K,0,0,2,False,False,False,False,True,False,False
27,11,Amer-Indian-Eskimo,Female,40,>50K,0,1,3,False,False,True,False,False,False,False
54,6,White,Male,65,<=50K,1,0,1,False,False,True,False,False,False,False
50,9,White,Female,49,<=50K,0,0,1,True,False,False,False,False,False,False
46,14,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
24,13,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
17,7,White,Female,18,<=50K,0,0,1,False,False,False,False,True,False,False
49,9,White,Male,45,<=50K,1,0,1,False,False,False,False,False,True,False
54,9,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
36,13,White,Female,35,<=50K,0,0,1,False,False,False,False,True,False,False
63,10,White,Female,40,<=50K,0,0,1,False,False,False,False,False,False,True
67,9,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
22,13,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
66,11,White,Male,30,<=50K,1,0,1,False,False,True,False,False,False,False
25,7,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
30,10,White,Female,20,<=50K,0,0,1,True,False,False,False,False,False,False
67,4,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
30,8,Black,Male,40,<=50K,1,0,0,False,False,False,False,True,False,False
26,10,Black,Female,38,<=50K,0,0,0,False,False,False,False,True,False,False
18,8,White,Male,10,<=50K,1,0,1,False,False,False,False,True,False,False
76,5,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
51,10,Asian-Pac-Islander,Male,70,<=50K,1,0,2,False,False,True,False,False,False,False
26,9,White,Female,56,<=50K,0,0,1,False,False,True,False,False,False,False
18,8,White,Female,25,<=50K,0,0,1,False,False,False,False,True,False,False
34,11,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
55,13,White,Male,45,>50K,1,1,1,False,False,False,False,False,True,False
33,10,White,Male,72,<=50K,1,0,1,False,False,False,False,True,False,False
25,9,White,Female,10,<=50K,0,0,1,False,False,False,False,True,False,False
48,9,White,Female,10,<=50K,0,0,1,False,False,False,False,False,False,True
64,13,White,Female,5,<=50K,0,0,1,True,False,False,False,False,False,False
47,14,White,Female,45,>50K,0,1,1,False,False,False,False,True,False,False
26,10,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
36,12,White,Male,48,>50K,1,1,1,False,False,True,False,False,False,False
21,9,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
54,4,White,Female,25,<=50K,0,0,1,False,False,False,False,True,False,False
30,9,White,Male,44,<=50K,1,0,1,False,False,False,False,True,False,False
41,9,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
53,14,White,Female,35,>50K,0,1,1,False,False,False,False,True,False,False
34,10,Black,Male,30,<=50K,1,0,0,False,False,False,False,True,False,False
20,10,White,Female,35,<=50K,0,0,1,False,False,False,False,True,False,False
24,6,White,Male,49,<=50K,1,0,1,False,False,False,False,True,False,False
26,13,White,Female,20,<=50K,0,0,1,False,False,False,False,True,False,False
25,9,White,Female,48,<=50K,0,0,1,False,False,False,False,True,False,False
35,10,White,Female,36,<=50K,0,0,1,True,False,False,False,False,False,False
41,10,White,Male,40,>50K,1,1,1,True,False,False,False,False,False,False
33,7,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
18,10,White,Female,25,<=50K,0,0,1,False,False,False,False,True,False,False
27,9,White,Male,38,<=50K,1,0,1,False,False,False,False,False,True,False
32,9,White,Female,35,<=50K,0,0,1,True,False,False,False,False,False,False
51,9,Black,Male,40,<=50K,1,0,0,False,False,False,False,True,False,False
38,11,Black,Female,40,<=50K,0,0,0,True,False,False,False,False,False,False
41,10,White,Female,25,<=50K,0,0,1,False,False,True,False,False,False,False
26,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
38,11,White,Male,35,<=50K,1,0,1,True,False,False,False,False,False,False
54,5,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
30,13,White,Female,60,<=50K,0,0,1,False,False,False,False,True,False,False
31,10,White,Female,30,<=50K,0,0,1,False,False,False,False,False,False,True
26,13,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
75,16,White,Male,3,<=50K,1,0,1,False,False,True,False,False,False,False
29,14,Black,Male,40,<=50K,1,0,0,False,False,False,False,True,False,False
61,9,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
24,10,White,Female,45,<=50K,0,0,1,False,False,False,False,False,True,False
22,8,White,Male,30,<=50K,1,0,1,False,False,False,False,True,False,False
34,12,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
24,7,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
42,12,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
27,9,Black,Male,40,<=50K,1,0,0,False,False,False,False,True,False,False
39,13,White,Female,50,>50K,0,1,1,False,False,True,False,False,False,False
51,7,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
68,13,White,Male,30,<=50K,1,0,1,False,False,True,False,False,False,False
28,9,White,Male,48,<=50K,1,0,1,False,False,False,False,True,False,False
43,9,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
35,10,White,Male,40,<=50K,1,0,1,False,False,False,True,False,False,False
41,13,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
44,9,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
20,9,White,Female,40,<=50K,0,0,1,False,False,True,False,False,False,False
46,9,White,Male,75,>50K,1,1,1,False,False,True,False,False,False,False
27,12,White,Male,70,>50K,1,1,1,False,False,True,False,False,False,False
32,10,White,Male,50,<=50K,1,0,1,False,False,False,False,True,False,False
20,10,Asian-Pac-Islander,Female,40,<=50K,0,0,2,False,False,False,False,True,False,False
36,9,White,Female,40,<=50K,0,0,1,False,False,True,False,False,False,False
32,9,White,Male,55,>50K,1,1,1,False,False,True,False,False,False,False
49,13,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
36,9,White,Male,45,<=50K,1,0,1,False,False,False,False,True,False,False
22,10,White,Male,25,<=50K,1,0,1,False,False,False,False,True,False,False
72,9,White,Female,16,<=50K,0,0,1,False,False,False,False,False,False,True
44,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
59,13,White,Male,60,<=50K,1,0,1,False,False,False,False,False,True,False
30,11,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
64,4,White,Female,30,<=50K,0,0,1,False,False,False,False,False,False,True
31,10,Black,Female,40,<=50K,0,0,0,False,False,True,False,False,False,False
64,9,White,Male,20,<=50K,1,0,1,False,False,True,False,False,False,False
45,9,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
43,13,Amer-Indian-Eskimo,Male,40,<=50K,1,0,3,False,False,True,False,False,False,False
66,6,White,Female,20,<=50K,0,0,1,True,False,False,False,False,False,False
23,10,White,Male,45,<=50K,1,0,1,False,False,False,False,True,False,False
49,9,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
32,8,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
49,11,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
33,10,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
28,15,White,Female,85,<=50K,0,0,1,False,False,False,False,True,False,False
47,9,Black,Male,40,<=50K,1,0,0,False,False,True,False,False,False,False
34,14,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
25,9,White,Female,35,<=50K,0,0,1,False,False,False,False,True,False,False
21,10,White,Female,15,<=50K,0,0,1,False,False,False,False,True,False,False
25,9,White,Male,30,<=50K,1,0,1,False,False,False,False,True,False,False
46,5,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
37,2,Asian-Pac-Islander,Male,40,<=50K,1,0,2,False,False,True,False,False,False,False
41,10,White,Male,56,>50K,1,1,1,False,False,True,False,False,False,False
44,9,White,Male,50,<=50K,1,0,1,False,False,False,False,True,False,False
54,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
35,9,White,Male,99,<=50K,1,0,1,False,False,True,False,False,False,False
58,9,White,Female,12,<=50K,0,0,1,False,False,False,False,False,False,True
35,14,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
19,10,White,Male,20,<=50K,1,0,1,False,False,False,False,True,False,False
56,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
65,10,White,Female,35,<=50K,0,0,1,False,False,False,False,False,False,True
40,13,Black,Male,35,<=50K,1,0,0,False,False,False,False,False,True,False
35,13,White,Male,50,>50K,1,1,1,True,False,False,False,False,False,False
22,10,White,Male,48,<=50K,1,0,1,False,False,False,False,True,False,False
37,11,White,Female,38,<=50K,0,0,1,False,False,False,False,False,True,False
64,2,White,Male,53,<=50K,1,0,1,False,False,True,False,False,False,False
46,11,White,Male,48,>50K,1,1,1,False,False,True,False,False,False,False
30,9,White,Male,27,<=50K,1,0,1,False,False,False,False,True,False,False
63,12,White,Male,40,>50K,1,1,1,True,False,False,False,False,False,False
51,9,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
68,4,White,Male,16,<=50K,1,0,1,False,False,True,False,False,False,False
36,16,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
28,10,White,Male,50,<=50K,1,0,1,False,False,False,False,True,False,False
41,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
47,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
33,13,Asian-Pac-Islander,Male,80,<=50K,1,0,2,False,False,False,False,True,False,False
34,15,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
46,13,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
28,10,White,Female,40,<=50K,0,0,1,False,False,False,True,False,False,False
36,9,White,Male,52,>50K,1,1,1,False,False,True,False,False,False,False
33,14,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
51,9,White,Male,60,>50K,1,1,1,False,False,True,False,False,False,False
56,9,White,Male,35,<=50K,1,0,1,False,False,True,False,False,False,False
29,9,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
40,10,Amer-Indian-Eskimo,Female,84,<=50K,0,0,3,True,False,False,False,False,False,False
53,14,White,Male,65,>50K,1,1,1,False,False,True,False,False,False,False
22,9,White,Male,35,<=50K,1,0,1,False,False,False,False,True,False,False
28,9,White,Male,50,<=50K,1,0,1,True,False,False,False,False,False,False
63,10,White,Female,12,<=50K,0,0,1,False,False,True,False,False,False,False
53,16,White,Male,60,>50K,1,1,1,False,False,True,False,False,False,False
37,6,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
50,10,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
40,12,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
22,13,White,Female,40,>50K,0,1,1,False,False,False,False,True,False,False
21,10,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
25,12,Black,Male,40,<=50K,1,0,0,False,False,True,False,False,False,False
20,10,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
43,9,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
29,11,White,Female,50,<=50K,0,0,1,False,False,False,False,True,False,False
42,14,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
33,9,Asian-Pac-Islander,Male,40,<=50K,1,0,2,False,False,True,False,False,False,False
27,10,White,Female,40,>50K,0,1,1,False,False,True,False,False,False,False
29,10,White,Male,38,<=50K,1,0,1,False,False,True,False,False,False,False
20,10,White,Female,20,<=50K,0,0,1,False,False,False,False,True,False,False
35,6,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
31,13,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
33,9,White,Male,50,<=50K,1,0,1,False,False,False,False,True,False,False
67,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
46,10,White,Male,10,<=50K,1,0,1,False,False,True,False,False,False,False
45,5,White,Female,40,>50K,0,1,1,False,False,True,False,False,False,False
17,7,White,Male,20,<=50K,1,0,1,False,False,False,False,True,False,False
35,13,White,Male,70,>50K,1,1,1,False,False,True,False,False,False,False
48,13,Black,Male,40,>50K,1,1,0,False,False,False,True,False,False,False
49,9,Black,Female,40,<=50K,0,0,0,True,False,False,False,False,False,False
27,9,White,Male,46,<=50K,1,0,1,False,False,True,False,False,False,False
64,10,White,Male,20,<=50K,1,0,1,False,False,True,False,False,False,False
53,10,Black,Male,40,<=50K,1,0,0,False,False,False,False,False,True,False
29,9,White,Male,55,<=50K,1,0,1,False,False,True,False,False,False,False
48,13,White,Female,20,>50K,0,1,1,False,False,True,False,False,False,False
34,9,White,Male,20,<=50K,1,0,1,False,False,True,False,False,False,False
39,9,White,Male,50,<=50K,1,0,1,False,False,False,False,True,False,False
28,7,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
17,8,White,Female,10,<=50K,0,0,1,False,False,False,False,True,False,False
